id,Last_NM,First_NM,Street_NR,Street_NM,City,State
2139,,Judy,10068,Birch,Spring,Field
4107,,Judy,11455,Washington,Spring,Field
13232,,Judy,13314,Kahili,Spring,Field
5359,,Judy,19049,Orchard,Spring,Field
7035,,Judy,26652,Eighth,Spring,Field
3586,,Judy,27587,Kukui,Spring,Field
13448,,Judy,2980,Lake,Spring,Field
6117,,Judy,353,Lee,Spring,Field
1182,,Judy,9364,Spruce,Spring,Field
4541,,Julia,10098,Pine,Spring,Field
1354,,Julia,10988,Jackson,Spring,Field
20972,,Julia,11559,Jackson,Spring,Field
4503,,Julia,14433,Sycamore,Spring,Field
2987,,Julia,20420,Lincoln,Spring,Field
19,,Julia,2265,West,Spring,Field
9145,,Julia,25092,Shore,Spring,Field
7016,,Julia,25764,Canyon,Spring,Field
2790,,Julia,27619,Lee,Spring,Field
2832,,Julia,29734,Twelfth,Spring,Field
928,,Julia,3791,Kahili,Spring,Field
2018,,Julia,5284,Fourth,Spring,Field
17412,,Julia,7491,Fifth,Spring,Field
531,,Julia,9494,Eighth,Spring,Field
1399,,Julian,22448,Cedar,Spring,Field
5444,,Julian,23047,Sixth,Spring,Field
92,,Julian,5756,Center,Spring,Field
5401,,Juliana,12564,Tenth,Spring,Field
193,,Juliana,24669,S,400,Spring
2585,,Julie,10321,Kahili,Spring,Field
267,,Julie,11830,Williams,Spring,Field
2828,,Julie,15267,Dogwood,Spring,Field
1265,,Julie,15756,Sycamore,Spring,Field
1048,,Julie,17236,Pine,Spring,Field
11068,,Julie,20165,Church,Spring,Field
14663,,Julie,23764,Spruce,Spring,Field
1478,,Julie,25265,North,Spring,Field
6091,,Julie,26581,Center,Spring,Field
4081,,Julie,27879,Ridge,Spring,Field
2148,,Julie,29262,Laurel,Spring,Field
3008,,Julie,29265,Kukui,Spring,Field
5397,,Julie,480,Lincoln,Spring,Field
2855,,Julie,7798,Second,Spring,Field
29022,,Julie,9640,Navajo,Spring,Field
1024,,June,10507,Birch,Spring,Field
6059,,June,7909,Ninth,Spring,Field
2859,,Justin,13038,Sixth,Spring,Field
17248,,Justin,18147,Quail,Spring,Field
10870,,Justin,3300,Mountain,View,Spring
1774,,Justin,4851,County,Line,Spring
6523,,Justin,6924,Palo,Verde,Spring
2938,,Kaden,3867,Kukui,Spring,Field
9099,,Kaitlin,14283,Canyon,Spring,Field
1585,,Kaitlyn,9290,S,100,Spring
6881,,Kaleb,29276,Cottonwood,Spring,Field
4830,,Kara,7183,Hillside,Spring,Field
24665,,Karen,11584,Kahili,Spring,Field
798,,Karen,12040,Delaware,Spring,Field
6113,,Karen,12091,Pecan,Spring,Field
2141,,Karen,1456,Mountain,View,Spring
4978,,Karen,17855,S,100,Spring
2036,,Karen,19137,County,Line,Spring
61,,Karen,19423,Hickory,Spring,Field
14160,,Karen,19686,Broadway,Spring,Field
1569,,Karen,20593,River,Spring,Field
1712,,Karen,21808,Elm,Spring,Field
883,,Karen,26194,Cottonwood,Spring,Field
3178,,Karen,28095,Kansas,Spring,Field
5424,,Karen,29349,Cottonwood,Spring,Field
15988,,Karen,4262,Third,Spring,Field
12356,,Karen,6989,Oak,Spring,Field
548,,Karen,7677,Meadow,Spring,Field
850,,Kari,24741,Lincoln,Spring,Field
736,,Karina,6441,N,400,Spring
48,,Karl,13803,Main,Spring,Field
1858,,Karl,19630,Kukui,Spring,Field
9055,,Karl,29139,Birch,Spring,Field
651,,Karl,8868,Broadway,Spring,Field
4416,,Karla,16370,Pine,Spring,Field
7129,,Kate,20717,Evergreen,Spring,Field
4458,,Kate,25318,Columbine,Spring,Field
235,,Kate,6907,Hill,Spring,Field
842,,Katelyn,8521,County,Line,Spring
4346,,Katherine,11612,Juniper,Spring,Field
7529,,Katherine,13213,Second,Spring,Field
4694,,Katherine,15123,Sixth,Spring,Field
108,,Katherine,16568,Canyon,Spring,Field
4933,,Katherine,227,Sixth,Spring,Field
932,,Katherine,28160,Lake,Spring,Field
1613,,Katherine,28970,West,Spring,Field
509,,Kathleen,10557,Spruce,Spring,Field
514,,Kathleen,20329,Lakeview,Spring,Field
6865,,Kathleen,23788,Pecan,Spring,Field
2447,,Kathleen,26695,Fourth,Spring,Field
7292,,Kathleen,26978,Johnson,Spring,Field
1749,,Kathleen,3910,Hemlock,Spring,Field
1648,,Kathleen,9218,Columbine,Spring,Field
4996,,Kathryn,13406,Juniper,Spring,Field
2448,,Kathryn,14191,Kansas,Spring,Field
1494,,Kathryn,17067,Second,Spring,Field
3843,,Kathryn,2319,Hemlock,Spring,Field
9953,,Kathryn,25640,Columbine,Spring,Field
3139,,Kathryn,26135,Cypress,Spring,Field
543,,Kathryn,26723,Washington,Spring,Field
159,,Kathryn,29904,A,Spring,Field
1129,,Kathryn,3957,Navajo,Spring,Field
1196,,Kathryn,4358,Wood,Spring,Field
750,,Kathy,22290,Sunset,Spring,Field
8097,,Kathy,22557,Aloha,Spring,Field
459,,Kathy,26440,Juniper,Spring,Field
7288,,Kathy,28084,Center,Spring,Field
438,,Kathy,3738,Park,Spring,Field
1610,,Kathy,5756,Ninth,Spring,Field
492,,Kathy,6639,Navajo,Spring,Field
999,,Kathy,7217,Quail,Spring,Field
2608,,Katie,18228,Broadway,Spring,Field
665,,Katie,27072,Hickory,Spring,Field
2189,,Katrina,10989,Lehua,Spring,Field
8880,,Katrina,20279,Lake,Spring,Field
24066,,Katrina,681,First,Spring,Field
12602,,Kay,29982,Lake,Spring,Field
1284,,Kayla,24505,Laurel,Spring,Field
10383,,Kayla,6146,Quail,Spring,Field
415,,Kaylee,18376,Elm,Spring,Field
2775,,Kaylee,26604,Lakeview,Spring,Field
460,,Kaylee,9654,Canyon,Spring,Field
202,,Keith,10733,Sixth,Spring,Field
1263,,Keith,14754,Spruce,Spring,Field
541,,Keith,14897,Maple,Spring,Field
2739,,Keith,1632,Aloha,Spring,Field
607,,Keith,26580,Canyon,Spring,Field
3144,,Keith,29950,Cedar,Spring,Field
3665,,Keith,4701,Oak,Spring,Field
2045,,Keith,9455,Park,Spring,Field
3359,,Kelli,1552,Ridge,Spring,Field
4150,,Kelli,16954,Delaware,Spring,Field
1742,,Kelli,2360,Kukui,Spring,Field
4174,,Kellie,15092,Mountain,View,Spring
96,,Kellie,20470,Bay,Spring,Field
1577,,Kelly,12414,Hampton,Spring,Field
2474,,Kelly,13837,Lincoln,Spring,Field
563,,Kelly,16342,Lee,Spring,Field
4591,,Kelly,18131,Cedar,Spring,Field
2787,,Kelly,18285,Aloha,Spring,Field
7197,,Kelly,25040,Hickory,Spring,Field
5983,,Kelly,2590,River,Spring,Field
447,,Kelly,5823,Magnolia,Spring,Field
6196,,Kelsey,16274,Cherry,Spring,Field
631,,Kelsey,17139,Fifth,Spring,Field
3234,,Kelsey,29332,Cottonwood,Spring,Field
6458,,Kelsey,7916,Orchard,Spring,Field
2000,,Kendall,15881,North,Spring,Field
1073,,Kendra,10957,Highland,Spring,Field
803,,Kendra,19947,Aloha,Spring,Field
2732,,Kendra,24649,Williams,Spring,Field
3283,,Kendra,5149,Main,Spring,Field
13104,,Kendra,5879,Hemlock,Spring,Field
8386,,Kendra,9933,Walnut,Spring,Field
276,,Kennedy,3189,River,Spring,Field
2776,,Kenneth,1014,Willow,Spring,Field
4603,,Kenneth,1122,Hemlock,Spring,Field
7557,,Kenneth,15131,Birch,Spring,Field
2490,,Kenneth,15451,Lehua,Spring,Field
853,,Kenneth,16181,Cottonwood,Spring,Field
809,,Kenneth,17716,Redwood,Spring,Field
4281,,Kenneth,179,Canyon,Spring,Field
2451,,Kenneth,19804,Tenth,Spring,Field
10791,,Kenneth,20308,First,Spring,Field
2597,,Kenneth,22014,Kansas,Spring,Field
987,,Kenneth,23608,Holly,Spring,Field
2808,,Kenneth,24479,Sunset,Spring,Field
4613,,Kenneth,24723,Laurel,Spring,Field
4644,,Kenneth,26004,County,Line,Spring
39,,Kenneth,3400,Delaware,Spring,Field
7936,,Kenneth,4856,Broadway,Spring,Field
511,,Kent,11236,Pleasant,Spring,Field
3699,,Kerri,11125,Eighth,Spring,Field
24486,,Kerri,17445,Jackson,Spring,Field
2097,,Kerry,14098,Jackson,Spring,Field
113,,Kerry,17562,Main,Spring,Field
1098,,Kerry,17954,Twelfth,Spring,Field
2405,,Kerry,18767,Holly,Spring,Field
8116,,Kerry,25277,County,Line,Spring
618,,Kevin,12439,Highland,Spring,Field
6909,,Kevin,1336,Pine,Spring,Field
558,,Kevin,16291,Cherry,Spring,Field
1414,,Kevin,19373,Broadway,Spring,Field
4120,,Kevin,20330,Cottonwood,Spring,Field
9821,,Kevin,23552,Apache,Spring,Field
891,,Kevin,26063,Evergreen,Spring,Field
3094,,Kevin,28378,Narragansett,Spring,Field
4692,,Kevin,4572,Elm,Spring,Field
692,,Kevin,4737,Cypress,Spring,Field
7225,,Kevin,5311,West,Spring,Field
88,,Kevin,6716,Hickory,Spring,Field
229,,Kevin,8924,Mountain,View,Spring
3418,,Kiara,10540,Aloha,Spring,Field
1337,,Kiara,16922,Eleventh,Spring,Field
5869,,Kiara,17629,Walnut,Spring,Field
135,,Kiara,21202,Highland,Spring,Field
9115,,Kiara,27681,Birch,Spring,Field
12007,,Kim,11763,Meadow,Spring,Field
10912,,Kim,6376,Aloha,Spring,Field
1094,,Kim,7962,Eighth,Spring,Field
8448,,Kimberly,10317,Fifth,Spring,Field
1524,,Kimberly,13035,Kukui,Spring,Field
552,,Kimberly,13462,Kahili,Spring,Field
5174,,Kimberly,13958,Narragansett,Spring,Field
791,,Kimberly,25015,Airport,Spring,Field
2369,,Kimberly,27105,Magnolia,Spring,Field
244,,Kirsten,24070,Main,Spring,Field
2193,,Kirsten,385,Bay,Spring,Field
3449,,Krista,13775,Lincoln,Spring,Field
3877,,Krista,14875,River,Spring,Field
6040,,Krista,18796,Magnolia,Spring,Field
347,,Krista,5189,Dogwood,Spring,Field
2503,,Kristen,10985,Lehua,Spring,Field
881,,Kristen,14717,Redwood,Spring,Field
887,,Kristen,16850,Cedar,Spring,Field
1515,,Kristen,21063,Jackson,Spring,Field
1562,,Kristen,27405,Center,Spring,Field
12961,,Kristen,28870,Mountain,View,Spring
358,,Kristi,18570,County,Line,Spring
3727,,Kristi,21620,Hillside,Spring,Field
4059,,Kristi,270,Kansas,Spring,Field
3495,,Kristie,22852,Lehua,Spring,Field
10351,,Kristin,14665,First,Spring,Field
3077,,Kristin,14987,Palo,Verde,Spring
6919,,Kristina,15201,Tenth,Spring,Field
1775,,Kristina,18254,Lehua,Spring,Field
6471,,Kristina,18601,Ninth,Spring,Field
2930,,Kristine,26331,Smith,Spring,Field
816,,Kristine,27590,Walnut,Spring,Field
3850,,Kristine,4481,Aspen,Spring,Field
8911,,Kristine,9099,A,Spring,Field
9134,,Kristopher,15116,Canyon,Spring,Field
1271,,Kristopher,27575,Dogwood,Spring,Field
122,,Kristopher,7097,North,Spring,Field
283,,Kristy,2139,Third,Spring,Field
8220,,Krystal,19346,Pine,Spring,Field
44,,Kurt,19407,Airport,Spring,Field
652,,Kurt,19670,S,100,Spring
127,,Kurt,3560,Hampton,Spring,Field
3949,,Kyle,10963,Walnut,Spring,Field
2861,,Kyle,13790,Canyon,Spring,Field
1474,,Kyle,15958,Dogwood,Spring,Field
907,,Kyle,17017,Lakeview,Spring,Field
8540,,Kyle,23573,Palo,Verde,Spring
3251,,Kyle,27185,Pleasant,Spring,Field
4254,,Kyle,3462,Highland,Spring,Field
5963,,Kyle,3626,County,Line,Spring
6294,,Kyle,363,Kahili,Spring,Field
2024,,Kyle,5115,Third,Spring,Field
14,,Kyle,6933,Redwood,Spring,Field
4425,,Kyle,6995,Evergreen,Spring,Field
8129,,Kyle,702,A,Spring,Field
1580,,Kylee,1050,Kansas,Spring,Field
4923,,Kylee,22574,Oak,Spring,Field
822,,Kylee,4715,N,400,Spring
15654,,Kylie,18318,Dogwood,Spring,Field
1616,,Kylie,23371,Hampton,Spring,Field
1163,,Kylie,6034,Hill,Spring,Field
4347,,Kylie,6100,Birch,Spring,Field
308,,Lance,12174,Center,Spring,Field
5638,,Lance,180,Park,Spring,Field
1623,,Lance,20206,Orchard,Spring,Field
495,,Lance,22437,Maple,Spring,Field
2201,,Landon,12887,Church,Spring,Field
617,,Landon,14814,Birch,Spring,Field
5086,,Larry,10839,Tenth,Spring,Field
1847,,Larry,12595,Fifth,Spring,Field
3650,,Larry,13867,Cottonwood,Spring,Field
2792,,Larry,17895,Wood,Spring,Field
4718,,Larry,19779,Spruce,Spring,Field
5504,,Larry,24423,Mountain,View,Spring
11653,,Larry,25395,Wilson,Spring,Field
658,,Larry,443,Fifth,Spring,Field
630,,Larry,6700,Evergreen,Spring,Field
11150,,Latasha,107,Johnson,Spring,Field
9397,,Latasha,16959,Evergreen,Spring,Field
491,,Laura,12232,Second,Spring,Field
1381,,Laura,1243,Third,Spring,Field
2998,,Laura,14353,Twelfth,Spring,Field
2758,,Laura,20757,Mesquite,Spring,Field
3513,,Laura,2868,Fourth,Spring,Field
1091,,Laura,6409,Oak,Spring,Field
7396,,Lauren,10820,Birch,Spring,Field
13457,,Lauren,17964,Twelfth,Spring,Field
272,,Lauren,25694,Fourth,Spring,Field
7443,,Laurie,23738,Smith,Spring,Field
2687,,Laurie,24554,Dogwood,Spring,Field
2729,,Laurie,4894,Kansas,Spring,Field
7469,,Laurie,5280,Sunset,Spring,Field
2586,,Lawrence,14833,Hemlock,Spring,Field
2155,,Lawrence,3163,Thirteenth,Spring,Field
11171,,Lawrence,33,Birch,Spring,Field
4740,,Lawrence,4237,Fifth,Spring,Field
2366,,Lawrence,6012,Oak,Spring,Field
7459,,Lawrence,8338,Hemlock,Spring,Field
640,,Lawrence,8413,Sixth,Spring,Field
1158,,Layla,24612,River,Spring,Field
5626,,Leah,11666,Hickory,Spring,Field
942,,Leah,20874,S,100,Spring
1795,,Leah,2157,North,Spring,Field
9998,,Lee,12485,Airport,Spring,Field
1621,,Lee,12662,Lakeview,Spring,Field
15660,,Lee,21996,S,100,Spring
955,,Lee,22671,Redwood,Spring,Field
174,,Lee,22796,Mesquite,Spring,Field
8798,,Lee,24917,Center,Spring,Field
12482,,Lee,25420,Washington,Spring,Field
2119,,Lee,26404,Cypress,Spring,Field
549,,Lee,427,Birch,Spring,Field
14968,,Lee,4649,Ridge,Spring,Field
2865,,Lee,5524,Williams,Spring,Field
833,,Lee,649,Juniper,Spring,Field
336,,Lee,7303,Cedar,Spring,Field
1705,,Leo,10825,Magnolia,Spring,Field
190,,Leo,15070,Third,Spring,Field
119,,Leo,3959,Center,Spring,Field
1937,,Leo,8645,Bay,Spring,Field
8318,,Leon,14190,Wood,Spring,Field
451,,Leon,19174,Kukui,Spring,Field
1746,,Leon,29782,Cherry,Spring,Field
2251,,Leon,29993,County,Line,Spring
3480,,Leon,6541,Elm,Spring,Field
880,,Leon,6713,Oak,Spring,Field
231,,Leonard,10520,Pine,Spring,Field
2738,,Leonard,11220,Smith,Spring,Field
13579,,Leonard,11796,Evergreen,Spring,Field
1661,,Leonard,14007,Bay,Spring,Field
242,,Leonard,16597,Sycamore,Spring,Field
2269,,Leonard,4321,Hillside,Spring,Field
1933,,Leonard,8763,North,Spring,Field
654,,Leonard,933,Maple,Spring,Field
1452,,Leroy,18159,Washington,Spring,Field
8573,,Leroy,18372,Maple,Spring,Field
7109,,Leroy,24764,Kansas,Spring,Field
236,,Leroy,29605,Wilson,Spring,Field
2151,,Leroy,8964,Fifth,Spring,Field
1251,,Leslie,1293,West,Spring,Field
5970,,Leslie,13302,Church,Spring,Field
6254,,Leslie,14170,Lehua,Spring,Field
3398,,Leslie,18207,Birch,Spring,Field
3858,,Leslie,18373,Pinon,Spring,Field
5514,,Leslie,20009,Smith,Spring,Field
16199,,Leslie,26534,Shore,Spring,Field
38,,Leslie,7553,Tenth,Spring,Field
173,,Lester,18366,Lehua,Spring,Field
679,,Lester,26813,Eleventh,Spring,Field
2720,,Lester,308,Pine,Spring,Field
9902,,Lester,6428,Smith,Spring,Field
1324,,Levi,1345,Holly,Spring,Field
9609,,Levi,18981,Walnut,Spring,Field
10373,,Levi,23608,Maple,Spring,Field
10465,,Levi,25925,Johnson,Spring,Field
7299,,Levi,3394,Wood,Spring,Field
8032,,Levi,5848,Cottonwood,Spring,Field
4875,,Lewis,4996,Thirteenth,Spring,Field
1816,,Liam,26688,Second,Spring,Field
4544,,Liam,9629,Airport,Spring,Field
5640,,Liliana,26413,Birch,Spring,Field
6181,,Liliana,26494,Pecan,Spring,Field
2011,,Liliana,5503,Johnson,Spring,Field
16,,Lillian,24566,Navajo,Spring,Field
6194,,Lillian,4778,Dogwood,Spring,Field
3955,,Lillian,7533,Second,Spring,Field
3309,,Lilly,18211,Orchard,Spring,Field
10247,,Lilly,23611,Elm,Spring,Field
204,,Lily,21065,Highland,Spring,Field
2823,,Linda,11767,Second,Spring,Field
5584,,Linda,13717,Dogwood,Spring,Field
3514,,Linda,13952,Spruce,Spring,Field
1238,,Linda,17027,Park,Spring,Field
917,,Linda,19659,Lee,Spring,Field
707,,Linda,21384,Aspen,Spring,Field
510,,Linda,21411,Meadow,Spring,Field
11331,,Linda,22656,Pecan,Spring,Field
369,,Linda,28294,Delaware,Spring,Field
5915,,Lindsay,16386,Pioneer,Spring,Field
10058,,Lindsay,17398,Kahili,Spring,Field
387,,Lindsay,26768,Aspen,Spring,Field
1717,,Lindsay,27458,Laurel,Spring,Field
252,,Lindsay,5206,Main,Spring,Field
8070,,Lindsey,10970,Jackson,Spring,Field
5136,,Lindsey,25433,Cypress,Spring,Field
7005,,Lisa,20808,Wood,Spring,Field
10256,,Lisa,24532,Redwood,Spring,Field
553,,Lisa,28202,Center,Spring,Field
10357,,Lisa,3349,Delaware,Spring,Field
6383,,Lisa,5806,Juniper,Spring,Field
1888,,Lisa,8587,Quail,Spring,Field
22,,Lisa,9467,Juniper,Spring,Field
882,,Lloyd,18417,Dogwood,Spring,Field
150,,Lloyd,23725,Ninth,Spring,Field
6079,,Logan,23005,Pecan,Spring,Field
1848,,Logan,29664,Ninth,Spring,Field
9963,,Logan,7498,Fourth,Spring,Field
5618,,Lois,15369,River,Spring,Field
1449,,Lois,25931,Cypress,Spring,Field
2561,,Lois,6401,Hemlock,Spring,Field
7699,,Lois,9533,Twelfth,Spring,Field
7644,,Lonnie,25234,Kansas,Spring,Field
1908,,Lonnie,27141,Fifth,Spring,Field
849,,Lonnie,8187,Canyon,Spring,Field
871,,Loretta,29821,Aloha,Spring,Field
5178,,Loretta,7726,Columbine,Spring,Field
28081,,Lori,10363,Ninth,Spring,Field
1205,,Lori,15337,Wilson,Spring,Field
7362,,Lori,1693,Smith,Spring,Field
1282,,Lori,26082,County,Line,Spring
1082,,Lorraine,10468,Willow,Spring,Field
6860,,Lorraine,12110,Elm,Spring,Field
2527,,Lorraine,28238,Second,Spring,Field
7643,,Lorraine,4419,Orchard,Spring,Field
20,,Louis,16962,Tenth,Spring,Field
4493,,Louis,19432,Narragansett,Spring,Field
2740,,Louis,21748,Ninth,Spring,Field
404,,Louis,3632,Seventh,Spring,Field
1921,,Louis,3971,S,400,Spring
1249,,Louis,8030,Maple,Spring,Field
1187,,Louise,16632,Second,Spring,Field
411,,Louise,9707,Sixth,Spring,Field
8845,,Lucas,11299,Malulani,Spring,Field
7078,,Lucas,12474,Eighth,Spring,Field
3611,,Lucas,12511,Navajo,Spring,Field
2752,,Lucas,1972,Birch,Spring,Field
2001,,Lucas,26566,Kahili,Spring,Field
17341,,Lucas,29328,Lehua,Spring,Field
2567,,Lucille,20375,S,100,Spring
1333,,Lucille,2888,Ninth,Spring,Field
278,,Lucy,12686,Lehua,Spring,Field
198,,Lucy,16269,Maple,Spring,Field
1409,,Lucy,24544,Kahili,Spring,Field
9252,,Luis,10466,Washington,Spring,Field
2033,,Luis,12434,Maple,Spring,Field
8209,,Luis,19537,Mountain,View,Spring
3583,,Luis,19945,Cedar,Spring,Field
1907,,Luis,22634,Kukui,Spring,Field
1755,,Luis,24420,North,Spring,Field
1109,,Luis,29785,Thirteenth,Spring,Field
3963,,Luke,10550,Redwood,Spring,Field
6708,,Luke,18782,Eighth,Spring,Field
7727,,Luke,27923,Pecan,Spring,Field
3862,,Luke,406,Eighth,Spring,Field
854,,Luke,5361,Lakeview,Spring,Field
1782,,Lydia,15239,Hillside,Spring,Field
1156,,Lynda,1145,Walnut,Spring,Field
10526,,Lynda,18362,Ninth,Spring,Field
1475,,Lynn,13131,Hampton,Spring,Field
1027,,Lynn,20184,Sixth,Spring,Field
3335,,Lynn,21589,Palo,Verde,Spring
287,,Lynn,23360,Ninth,Spring,Field
6291,,Lynn,24570,Holly,Spring,Field
149,,Lynn,24612,Meadow,Spring,Field
288,,Lynn,25300,Wood,Spring,Field
1033,,Lynn,315,Second,Spring,Field
1274,,Lynn,4019,Apache,Spring,Field
180,,Lynn,4422,Lake,Spring,Field
220,,Lynn,5222,Aspen,Spring,Field
1439,,Lynn,8288,Eighth,Spring,Field
1062,,Lynne,29322,Hemlock,Spring,Field
669,,Mackenzie,6345,Quail,Spring,Field
442,,Madeline,13875,Johnson,Spring,Field
612,,Madelyn,15905,Pleasant,Spring,Field
1335,,Madelyn,25167,West,Spring,Field
3504,,Madelyn,299,Center,Spring,Field
232,,Madelyn,3349,Center,Spring,Field
429,,Madison,13127,Smith,Spring,Field
15561,,Madison,15086,Hill,Spring,Field
7144,,Madison,25941,Walnut,Spring,Field
4335,,Madison,9406,Kansas,Spring,Field
3507,,Makayla,13432,North,Spring,Field
94,,Makayla,23543,Ninth,Spring,Field
3931,,Makayla,9511,Bay,Spring,Field
5972,,Makenzie,16901,Shore,Spring,Field
735,,Malachi,26709,Meadow,Spring,Field
3559,,Malik,5822,Birch,Spring,Field
7959,,Malik,9221,Malulani,Spring,Field
1018,,Mallory,21480,Columbine,Spring,Field
1118,,Mallory,5906,Columbine,Spring,Field
3747,,Mandy,2926,Redwood,Spring,Field
384,,Mandy,3932,Walnut,Spring,Field
3075,,Manuel,12259,Kansas,Spring,Field
2196,,Manuel,12997,Canyon,Spring,Field
4651,,Manuel,14151,Fifth,Spring,Field
3566,,Manuel,15357,Park,Spring,Field
7722,,Manuel,19161,Palo,Verde,Spring
1841,,Manuel,19679,Jackson,Spring,Field
4102,,Manuel,2055,Columbine,Spring,Field
4554,,Manuel,21598,Seventh,Spring,Field
3125,,Manuel,25235,Juniper,Spring,Field
1697,,Manuel,29225,Cedar,Spring,Field
2013,,Manuel,375,Narragansett,Spring,Field
3505,,Manuel,9106,Jackson,Spring,Field
3108,,Manuel,9434,Aspen,Spring,Field
3848,,Marc,12767,Main,Spring,Field
6490,,Marc,17473,Second,Spring,Field
2437,,Marc,25747,First,Spring,Field
1220,,Marc,26797,Delaware,Spring,Field
7800,,Marc,26812,Kahili,Spring,Field
2988,,Marc,27681,Oak,Spring,Field
10651,,Marcus,10205,Highland,Spring,Field
3229,,Marcus,10652,Hillside,Spring,Field
43976,,Marcus,11066,N,400,Spring
910,,Marcus,18005,Twelfth,Spring,Field
45671,,Marcus,22386,Malulani,Spring,Field
1646,,Marcus,23050,Mountain,View,Spring
13559,,Marcus,23402,Meadow,Spring,Field
15575,,Marcus,27505,Cypress,Spring,Field
4429,,Marcus,28939,Pinon,Spring,Field
670,,Marcus,4412,Walnut,Spring,Field
1270,,Margaret,19082,Ridge,Spring,Field
4349,,Margaret,21313,Maple,Spring,Field
12102,,Margaret,23175,Jackson,Spring,Field
2122,,Margaret,23824,Fourth,Spring,Field
13525,,Margaret,24621,Highland,Spring,Field
2827,,Margaret,28902,Quail,Spring,Field
4574,,Margaret,29722,Aloha,Spring,Field
1343,,Margaret,8541,Narragansett,Spring,Field
9577,,Margie,14551,North,Spring,Field
28432,,Margie,26406,River,Spring,Field
6854,,Margie,6947,Shore,Spring,Field
2248,,Maria,1033,Church,Spring,Field
4860,,Maria,1039,Cypress,Spring,Field
1358,,Maria,12460,Highland,Spring,Field
23207,,Maria,13668,Seventh,Spring,Field
2626,,Maria,13679,S,400,Spring
6484,,Maria,14347,Lincoln,Spring,Field
398,,Maria,14434,Birch,Spring,Field
3822,,Maria,14715,Quail,Spring,Field
1496,,Maria,14902,Ninth,Spring,Field
105,,Maria,16733,Dogwood,Spring,Field
7001,,Maria,17850,Orchard,Spring,Field
81,,Maria,23405,Fourth,Spring,Field
1658,,Maria,26469,Church,Spring,Field
1617,,Maria,26479,Pleasant,Spring,Field
1346,,Maria,26521,Cedar,Spring,Field
9535,,Maria,26765,Narragansett,Spring,Field
9599,,Maria,27973,Maple,Spring,Field
3789,,Maria,3437,Lehua,Spring,Field
1904,,Maria,4143,Fourth,Spring,Field
4867,,Mariah,19302,Lincoln,Spring,Field
2068,,Mariah,20177,Dogwood,Spring,Field
3669,,Mariah,27046,Kukui,Spring,Field
6050,,Mariah,4781,Lake,Spring,Field
15922,,Mariah,9048,S,400,Spring
4033,,Marian,3183,Pinon,Spring,Field
21461,,Marian,3757,Pioneer,Spring,Field
4783,,Marian,6,Magnolia,Spring,Field
1429,,Marie,11285,Kahili,Spring,Field
7262,,Marie,12845,Hampton,Spring,Field
2399,,Marie,15358,Aspen,Spring,Field
1371,,Marie,24578,Hampton,Spring,Field
4611,,Marie,4241,Narragansett,Spring,Field
4687,,Marilyn,12232,Seventh,Spring,Field
2576,,Marilyn,13043,Evergreen,Spring,Field
29698,,Marilyn,19464,Lehua,Spring,Field
95,,Marilyn,20574,Pine,Spring,Field
1289,,Marilyn,22240,Eighth,Spring,Field
408,,Mario,11708,Ninth,Spring,Field
758,,Mario,12037,Aloha,Spring,Field
7619,,Mario,22573,Spruce,Spring,Field
2956,,Mario,2368,Thirteenth,Spring,Field
11190,,Mario,28431,Sycamore,Spring,Field
3313,,Mario,5084,Church,Spring,Field
2544,,Mario,9514,Broadway,Spring,Field
9414,,Marisa,18844,Orchard,Spring,Field
3399,,Marissa,16197,Pecan,Spring,Field
8621,,Marissa,29497,North,Spring,Field
1890,,Marissa,8627,Ninth,Spring,Field
2793,,Mark,13246,Walnut,Spring,Field
2636,,Mark,13574,Laurel,Spring,Field
676,,Mark,17979,Fifth,Spring,Field
1747,,Mark,19447,Birch,Spring,Field
4318,,Mark,21891,Malulani,Spring,Field
1955,,Mark,25557,Willow,Spring,Field
1350,,Mark,27687,Wood,Spring,Field
5475,,Mark,28387,S,100,Spring
3867,,Mark,29243,Sixth,Spring,Field
147,,Mark,4728,Williams,Spring,Field
4179,,Marlene,27639,S,100,Spring
3908,,Marlene,722,Seventh,Spring,Field
40,,Marsha,16218,Magnolia,Spring,Field
1681,,Marsha,16598,Birch,Spring,Field
83,,Marsha,24487,Palo,Verde,Spring
2056,,Marsha,430,Highland,Spring,Field
2203,,Marsha,7810,Orchard,Spring,Field
9585,,Marsha,972,Hampton,Spring,Field
372,,Marshall,19446,Juniper,Spring,Field
413,,Marshall,2469,Palo,Verde,Spring
2717,,Marshall,28089,Shore,Spring,Field
4282,,Marshall,29456,Eighth,Spring,Field
313,,Martha,14766,Orchard,Spring,Field
5277,,Martha,20124,S,400,Spring
4519,,Martha,2549,Cottonwood,Spring,Field
2796,,Martha,27096,Wilson,Spring,Field
8917,,Martha,6298,Spruce,Spring,Field
6607,,Martha,858,Wilson,Spring,Field
8,,Martin,11635,Eighth,Spring,Field
3397,,Martin,14281,Hill,Spring,Field
1252,,Martin,14515,Eighth,Spring,Field
3237,,Martin,16770,Jackson,Spring,Field
2623,,Martin,20359,Meadow,Spring,Field
3793,,Martin,24815,Willow,Spring,Field
4402,,Martin,28900,Highland,Spring,Field
2162,,Martin,4143,Elm,Spring,Field
4399,,Martin,6168,Redwood,Spring,Field
18326,,Martin,6865,Cedar,Spring,Field
8475,,Martin,7338,Kansas,Spring,Field
